ags,57055871,-184,96,9492,79,-27,114
ags,57055872,-194,62,9570,57,-19,117
ags,57055873,-150,84,9663,56,-18,121
ags,57055874,-89,132,9597,51,-30,129
ags,57055875,-59,99,9599,64,-37,130
ags,57055876,-89,38,9633,75,-38,128
ags,57055877,-142,84,9628,61,-38,112
ags,57055878,-145,79,9643,51,-46,110
ags,57055879,-172,60,9619,47,-32,121
ags,57055880,-155,55,9621,59,-13,122
ags,57055881,-115,69,9614,63,-10,124
ags,57055882,-162,67,9645,64,-14,132
ags,57055883,-147,89,9638,63,-18,140
ags,57055884,-208,87,9584,49,-35,137
ags,57055885,-145,52,9518,59,-40,142
ags,57055886,-157,77,9597,75,-29,135
ags,57055887,-189,87,9680,73,-28,140
ags,57055888,-218,120,9665,62,-5,134
ags,57055889,-140,104,9665,59,-1,120
ags,57055890,-133,108,9733,70,-34,111
ags,57055891,-133,55,9658,69,-49,118
ags,57055892,-140,67,9577,69,-33,123
ags,57055893,-213,25,9658,46,-33,134
ags,57055894,-235,-6,9692,31,-31,127
ags,57055895,-125,6,9660,49,-21,109
ags,57055896,-150,89,9567,49,-30,104
ags,57055897,-157,101,9684,50,-35,125
ags,57055898,-157,35,9653,64,-26,144
ags,57055899,-189,16,9672,60,-26,143
ags,57055900,-189,-4,9609,56,-32,134
ags,57055901,-198,8,9555,58,-21,139
ags,57055902,-208,82,9579,68,-17,141
ags,57055903,-159,30,9601,73,-17,130
ags,57055904,-169,33,9643,76,-15,140
ags,57055905,-152,79,9601,72,-30,141
ags,57055906,-157,87,9677,57,-22,121
ags,57055907,-172,112,9680,60,-29,124
ags,57055908,-150,132,9641,53,-38,139
ags,57055909,-113,120,9694,50,-35,133
ags,57055910,-162,79,9682,66,-45,126
ags,57055911,-172,79,9758,71,-40,117
ags,57055912,-211,110,9658,79,-40,124
ags,57055913,-155,45,9614,76,-39,130
ags,57055914,-189,94,9687,60,-20,127
ags,57055915,-267,55,9616,68,-27,98
ags,57055916,-206,25,9641,76,-42,118
ags,57055917,-115,82,9726,82,-30,123
ags,57055918,-189,62,9748,70,-20,121
ags,57055919,-208,35,9638,74,-1,127
ags,57055920,-184,72,9631,71,-21,137
ags,57055921,-133,57,9584,76,-30,128
ags,57055922,-59,52,9597,75,-33,131
ags,57055923,-125,35,9663,72,-43,140
ags,57055924,-176,87,9623,71,-49,132
ags,57055925,-186,38,9648,73,-21,128
ags,57055926,-184,30,9633,72,-23,121
ags,57055927,-164,50,9697,77,-30,126
ags,57055928,-135,82,9689,73,-5,111
ags,57055929,-184,96,9623,76,-20,108
ags,57055930,-174,57,9562,65,-39,118
ags,57055931,-150,40,9609,62,-16,156
ags,57055932,-186,62,9643,52,-13,150
ags,57055933,-164,74,9643,45,-24,123
ags,57055934,-123,94,9579,54,-40,118
ags,57055935,-147,69,9565,65,-36,123
ags,57055936,-113,40,9558,78,-24,120
ags,57055937,-93,4,9565,64,-23,113
ags,57055938,-159,38,9626,46,-35,124
ags,57055939,-140,77,9614,59,-43,134
ags,57055940,-123,74,9604,83,-18,137
ags,57055941,-179,-1,9631,66,2,136
ags,57055942,-206,6,9743,63,-7,134
ags,57055943,-198,35,9680,63,-17,117
ags,57055944,-186,-9,9719,62,-12,131
ags,57055945,-198,45,9645,69,-30,155
ags,57055946,-142,108,9609,66,-40,137
ags,57055947,-220,101,9660,64,-39,117
ags,57055948,-260,115,9655,62,-43,140
ags,57055949,-189,139,9665,69,-43,137
ags,57055950,-191,84,9689,73,-41,126
ags,57055951,-179,82,9606,63,-36,122
ags,57055952,-184,69,9636,49,-23,120
ags,57055953,-179,96,9550,64,-30,141
ags,57055954,-150,72,9584,86,-31,137
ags,57055955,-172,79,9619,79,-34,122
ags,57055956,-203,62,9606,72,-38,108
ags,57055957,-181,94,9562,66,-35,110
ags,57055958,-147,110,9599,58,-21,125
ags,57055959,-167,55,9584,64,-14,121
ags,57055960,-194,35,9650,56,-30,131
ags,57055961,-194,43,9641,58,-49,130
ags,57055962,-174,52,9575,67,-33,150
ags,57055963,-203,62,9579,57,-22,148
ags,57055964,-191,28,9660,52,-18,128
ags,57055965,-115,52,9667,56,-30,129
ags,57055966,-142,43,9584,76,-28,135
ags,57055967,-145,23,9623,61,-31,150
ags,57055968,-147,23,9675,59,-31,134
ags,57055969,-108,120,9680,63,-20,111
ags,57055970,-184,127,9592,53,-21,122
ags,57055971,-211,89,9579,52,-14,143
ags,57055972,-198,43,9592,61,-27,137
ags,57055973,-125,67,9641,66,-27,123
ags,57055974,-164,99,9670,69,-27,128
ags,57055975,-115,52,9702,66,-24,118
ags,57055976,-135,60,9677,71,-3,120
ags,57055977,-147,94,9643,76,3,131
ags,57055978,-137,77,9592,62,-19,126
ags,57055979,-208,67,9594,56,-42,117
ags,57055980,-179,104,9570,56,-62,126
ags,57055981,-159,82,9650,57,-49,128
ags,57055982,-176,60,9582,51,-25,123
ags,57055983,-198,96,9565,53,-12,121
ags,57055984,-172,77,9592,63,-27,127
ags,57055985,-115,45,9621,66,-29,126
ags,57055986,-223,69,9531,60,-33,123
ags,57055987,-218,89,9545,83,-37,134
ags,57055988,-157,108,9611,83,-30,125
ags,57055989,-145,91,9655,66,-25,101
ags,57055990,-125,84,9670,52,-35,126
ags,57055991,-147,45,9579,50,-28,141
ags,57055992,-203,77,9589,53,-4,141
ags,57055993,-162,65,9619,45,-1,144
ags,57055994,-130,96,9704,40,-31,140
ags,57055995,-176,112,9731,61,-44,120
ags,57055996,-184,108,9682,76,-43,117
ags,57055997,-184,134,9614,68,-40,127
ags,57055998,-179,74,9667,67,-32,117
ags,57055999,-233,122,9687,67,-29,105
ags,57056000,-172,62,9621,53,-36,125
ags,57056001,-133,125,9531,51,-37,140
ags,57056002,-108,142,9621,51,-28,127
ags,57056003,-191,55,9658,73,-26,118
ags,57056004,-147,65,9704,89,-14,132
ags,57056005,-162,40,9616,66,-2,157
ags,57056006,-79,96,9592,59,-13,162
ags,57056007,-218,106,9643,67,-38,163
ags,57056008,-257,137,9582,78,-37,155
ags,57056009,-228,87,9648,72,-44,158
ags,57056010,-211,104,9726,60,-43,163
ags,57056011,-191,65,9719,63,-30,176
ags,57056012,-208,65,9631,63,-28,197
ags,57056013,-181,47,9653,76,-30,198
ags,57056014,-115,38,9638,59,-39,187
ags,57056015,-155,43,9604,51,-41,191
ags,57056016,-150,43,9663,55,-29,201
ags,57056017,-79,1,9684,69,-21,218
ags,57056018,-130,35,9714,68,-33,213
ags,57056019,-203,79,9755,48,-45,205
ags,57056020,-172,43,9626,50,-41,202
ags,57056021,-159,40,9663,53,-29,202
ags,57056022,-176,38,9628,73,-33,196
ags,57056023,-167,8,9650,74,-25,216
ags,57056024,-208,62,9667,63,-23,225
ags,57056025,-220,104,9594,67,-34,223
ags,57056026,-164,35,9577,68,-33,230
ags,57056027,-184,72,9599,60,-28,224
ags,57056028,-198,89,9633,56,-25,229
ags,57056029,-208,30,9543,56,-21,245
ags,57056030,-196,79,9504,53,-18,223
ags,57056031,-225,115,9587,56,-30,233
ags,57056032,-203,47,9579,61,-46,275
ags,57056033,-233,18,9694,68,-45,280
ags,57056034,-179,72,9653,65,-41,276
ags,57056035,-123,-4,9711,55,-38,268
ags,57056036,-172,21,9675,50,-33,272
ags,57056037,-130,101,9684,65,-33,293
ags,57056038,-159,62,9623,78,-24,305
ags,57056039,-123,43,9692,69,-24,297
ags,57056040,-106,45,9704,66,-34,297
ags,57056041,-152,67,9672,59,-16,302
ags,57056042,-128,94,9665,55,0,311
ags,57056043,-142,82,9623,67,0,328
ags,57056044,-167,84,9645,63,-10,343
ags,57056045,-176,91,9677,60,-20,349
ags,57056046,-213,79,9609,84,-27,348
ags,57056047,-184,55,9587,72,-40,361
ags,57056048,-172,50,9601,54,-29,369
ags,57056049,-147,45,9518,62,-14,362
ags,57056050,-203,94,9553,69,-32,354
ags,57056051,-194,69,9584,58,-45,375
ags,57056052,-164,79,9631,47,-30,401
ags,57056053,-218,45,9626,43,-21,406
ags,57056054,-172,47,9719,54,-20,410
ags,57056055,-128,52,9631,72,-30,416
ags,57056056,-125,45,9692,79,-35,417
ags,57056057,-213,77,9689,56,-38,423
ags,57056058,-201,50,9631,40,-19,411
ags,57056059,-167,52,9684,43,-23,407
ags,57056060,-162,62,9706,58,-30,426
ags,57056061,-98,77,9731,58,-18,447
ags,57056062,-93,60,9716,56,-11,434
ags,57056063,-111,104,9665,63,-34,443
ags,57056064,-155,127,9648,68,-48,452
ags,57056065,-216,79,9577,60,-30,452
ags,57056066,-242,77,9623,56,-20,457
ags,57056067,-196,47,9633,50,-25,460
ags,57056068,-76,45,9567,55,-24,481
ags,57056069,-189,57,9577,53,-21,488
ags,57056070,-206,47,9619,44,-30,489
ags,57056071,-206,69,9648,29,-30,511
ags,57056072,-145,110,9689,30,-37,533
ags,57056073,-120,65,9699,37,-38,579
ags,57056074,-147,47,9665,73,-34,571
ags,57056075,-194,72,9633,82,-33,565
ags,57056076,-184,62,9631,68,-28,566
ags,57056077,-172,79,9584,71,-8,599
ags,57056078,-164,87,9601,66,3,646
ags,57056079,-218,101,9684,51,-5,655
ags,57056080,-203,43,9667,47,-26,660
ags,57056081,-213,23,9619,45,-31,674
ags,57056082,-181,-4,9516,57,-28,671
ags,57056083,-152,1,9606,76,-12,676
ags,57056084,-113,77,9694,56,-14,691
ags,57056085,-159,77,9638,54,-14,707
ags,57056086,-184,94,9663,66,-16,713
ags,57056087,-106,125,9680,66,-16,714
ags,57056088,-186,65,9767,56,-13,707
ags,57056089,-169,69,9660,51,-11,696
ags,57056090,-140,69,9645,54,-16,685
ags,57056091,-172,60,9623,51,-11,678
ags,57056092,-179,84,9560,42,-1,699
ags,57056093,-106,33,9687,43,-1,697
ags,57056094,-186,60,9626,50,-7,681
ags,57056095,-203,43,9609,63,-18,662
ags,57056096,-191,50,9611,70,-33,645
ags,57056097,-130,65,9599,65,-26,650
ags,57056098,-201,96,9538,51,1,659
ags,57056099,-155,96,9599,37,-14,654
ags,57056100,-155,52,9531,37,-22,652
ags,57056101,-159,55,9604,55,-36,656
ags,57056102,-198,52,9665,67,-46,669
ags,57056103,-252,21,9660,70,-27,662
ags,57056104,-260,38,9655,53,-15,664
ags,57056105,-181,87,9619,43,-23,683
ags,57056106,-89,104,9614,37,-31,697
ags,57056107,-118,77,9663,56,-27,723
ags,57056108,-181,35,9667,69,-40,733
ags,57056109,-189,-4,9724,59,-37,747
ags,57056110,-174,21,9619,55,-30,758
ags,57056111,-198,28,9614,40,-30,776
ags,57056112,-230,18,9699,36,-20,807
ags,57056113,-191,33,9746,60,-15,857
ags,57056114,-208,16,9655,78,-25,902
ags,57056115,-174,21,9621,73,-42,904
ags,57056116,-152,77,9538,51,-39,916
ags,57056117,-164,127,9597,43,-19,941
ags,57056118,-172,69,9714,33,-10,963
ags,57056119,-103,47,9594,56,-23,972
ags,57056120,-196,28,9621,76,-19,996
ags,57056121,-181,38,9684,61,-16,1027
ags,57056122,-157,38,9792,44,-7,1069
ags,57056123,-164,52,9746,43,-7,1088
ags,57056124,-181,47,9748,57,-13,1081
ags,57056125,-152,57,9670,49,-22,1082
ags,57056126,-201,79,9687,34,-10,1108
ags,57056127,-196,99,9650,40,2,1146
ags,57056128,-201,112,9601,44,-14,1185
ags,57056129,-186,69,9636,43,-7,1222
ags,57056130,-155,60,9614,57,-5,1242
ags,57056131,-164,52,9597,56,-3,1267
ags,57056132,-194,30,9687,47,-12,1298
ags,57056133,-247,55,9653,46,-15,1337
ags,57056134,-228,120,9626,37,-4,1381
ags,57056135,-208,108,9645,14,-3,1424
ags,57056136,-179,127,9704,31,-20,1455
ags,57056137,-179,52,9572,57,-26,1492
ags,57056138,-203,40,9540,67,-26,1533
ags,57056139,-269,62,9560,60,-11,1563
ags,57056140,-198,91,9638,39,-3,1630
ags,57056141,-250,28,9636,38,-5,1711
ags,57056142,-216,1,9579,52,1,1766
ags,57056143,-162,52,9616,60,-1,1800
ags,57056144,-155,40,9641,60,-1,1830
ags,57056145,-164,67,9658,65,-5,1884
ags,57056146,-186,50,9628,39,2,1939
ags,57056147,-213,60,9536,8,6,2023
ags,57056148,-218,65,9601,8,9,2054
ags,57056149,-155,77,9628,27,-6,2045
ags,57056150,-186,45,9663,51,-17,2058
ags,57056151,-218,110,9633,61,-24,2094
ags,57056152,-191,151,9597,34,-24,2105
ags,57056153,-115,161,9616,18,-32,2088
ags,57056154,-81,99,9711,21,-35,2052
ags,57056155,-40,117,9672,31,9,1981
ags,57056156,-30,156,9672,49,43,1878
ags,57056157,-28,171,9631,60,35,1769
ags,57056158,-42,166,9682,35,21,1644
ags,57056159,-52,159,9726,24,30,1537
ags,57056160,-106,125,9623,27,49,1430
ags,57056161,-79,38,9631,42,38,1298
ags,57056162,-159,40,9631,46,0,1196
ags,57056163,-208,25,9621,50,-7,1151
ags,57056164,-281,72,9702,50,3,1133
ags,57056165,-335,112,9633,43,2,1126
ags,57056166,-345,52,9697,39,-37,1136
ags,57056167,-303,-40,9721,47,-45,1152
ags,57056168,-379,-84,9750,50,-51,1204
ags,57056169,-379,-58,9724,75,-58,1287
ags,57056170,-369,-1,9631,77,-101,1404
ags,57056171,-391,-45,9616,53,-110,1518
ags,57056172,-360,-9,9694,18,-98,1650
ags,57056173,-252,6,9667,16,-95,1777
ags,57056174,-174,-65,9675,43,-114,1906
ags,57056175,-174,-65,9675,43,-114,1906
ags,57056176,-76,-48,9633,69,-68,2119
ags,57056177,-81,11,9614,53,-33,2220
ags,57056178,7,65,9619,37,-23,2343
ags,57056179,-18,65,9692,36,-6,2442
ags,57056180,-42,87,9709,43,35,2526
ags,57056181,-42,87,9709,43,35,2526
ags,57056182,-50,104,9699,37,99,2583
ags,57056183,-50,104,9699,37,99,2583
ags,57056184,-32,104,9611,31,109,2551
ags,57056185,-32,104,9611,31,109,2551
ags,57056186,-162,227,9584,40,92,2470
ags,57056187,-152,193,9616,40,54,2347
ags,57056188,-152,193,9616,40,54,2347
ags,57056189,-203,212,9672,39,22,2184
ags,57056190,-133,220,9680,33,4,2025
ags,57056191,-108,127,9619,27,-1,1847
ags,57056192,-86,171,9558,21,-4,1673
ags,57056193,-137,276,9645,14,-4,1479
ags,57056194,-137,230,9663,31,-75,1139
ags,57056195,-130,186,9592,47,-81,971
ags,57056196,-130,186,9592,47,-81,971
ags,57056197,-67,115,9545,55,-55,825
ags,57056198,-145,101,9592,41,-30,730
ags,57056199,-225,112,9736,24,-30,706
ags,57056200,-189,45,9709,18,-34,737
ags,57056201,-240,-36,9680,27,-49,781
ags,57056202,-294,-104,9682,69,-54,904
ags,57056203,-294,-104,9682,69,-54,904
ags,57056204,-277,-155,9597,58,-56,1042
ags,57056205,-321,-101,9570,43,-62,1212
ags,57056206,-321,-82,9665,24,-49,1394
ags,57056207,-306,-106,9692,24,-62,1591
ags,57056208,-260,-106,9589,47,-70,1771
ags,57056209,-262,-104,9619,70,-72,1942
ags,57056210,-267,-38,9614,76,-52,2131
ags,57056211,-216,-23,9641,66,-36,2287
ags,57056212,-89,23,9553,43,-32,2428
ags,57056213,-91,-53,9628,2,2,2565
ags,57056214,-57,-53,9641,16,25,2650
ags,57056215,-93,25,9609,57,34,2710
ags,57056216,-59,101,9577,85,46,2772
ags,57056217,-42,181,9655,57,71,2792
ags,57056218,-40,230,9621,20,104,2797
ags,57056219,-59,225,9562,5,115,2729
ags,57056220,-86,139,9660,16,99,2597
ags,57056221,-106,144,9687,45,86,2472
ags,57056222,-179,234,9633,62,59,2345
ags,57056223,-167,215,9609,66,46,2201
ags,57056224,-174,227,9614,39,23,2050
ags,57056225,-159,203,9572,19,1,1874
ags,57056226,-89,252,9619,11,-25,1667
ags,57056227,-115,191,9799,12,-31,1466
ags,57056228,-155,164,9743,43,-40,1249
ags,57056229,-108,171,9731,57,-49,1056
ags,57056230,-111,164,9658,42,-69,931
ags,57056231,-137,127,9711,26,-75,826
ags,57056232,-130,30,9689,33,-64,738
ags,57056233,-115,40,9667,60,-49,655
ags,57056234,-169,65,9663,77,-30,626
ags,57056235,-240,-26,9616,73,-23,657
ags,57056236,-318,-36,9616,43,-35,744
ags,57056237,-294,-14,9626,24,-43,887
ags,57056238,-316,-89,9741,26,-28,1026
ags,57056239,-318,-211,9636,56,-8,1145
ags,57056240,-321,-155,9597,93,-31,1304
ags,57056241,-325,-87,9592,85,-42,1486
ags,57056242,-289,-92,9550,50,-27,1689
ags,57056243,-279,-111,9531,17,-36,1875
ags,57056244,-284,-70,9648,7,-56,2064
ags,57056245,-247,-67,9606,25,-34,2258
ags,57056246,-147,-53,9592,66,-22,2408
ags,57056247,-142,-36,9536,75,-27,2518
ags,57056248,-103,21,9540,45,-17,2597
ags,57056249,-8,1,9558,18,22,2666
ags,57056250,-54,13,9567,16,67,2707
ags,57056251,-98,25,9714,26,94,2716
ags,57056252,-101,60,9731,50,96,2711
ags,57056253,-106,129,9702,69,75,2679
ags,57056254,-111,205,9589,67,64,2607
ags,57056255,-50,110,9601,27,67,2507
ags,57056256,-106,99,9641,6,77,2349
ags,57056257,-133,144,9641,17,73,2195
ags,57056258,-140,164,9687,36,57,2051
ags,57056259,-172,205,9714,44,19,1926
ags,57056260,-242,205,9714,51,-18,1777
ags,57056261,-203,254,9589,35,-42,1613
ags,57056262,-213,254,9643,27,-49,1458
ags,57056263,-147,151,9675,17,-40,1288
ags,57056264,-142,161,9746,33,-47,1139
ags,57056265,-147,159,9721,43,-61,1037
ags,57056266,-181,169,9682,35,-84,978
ags,57056267,-96,84,9628,28,-77,920
ags,57056268,-135,74,9636,27,-68,878
ags,57056269,-142,62,9506,51,-52,844
ags,57056270,-152,21,9582,76,-33,852
ags,57056271,-194,-4,9575,71,-12,939
ags,57056272,-176,-6,9575,44,-8,1042
ags,57056273,-167,-4,9648,21,-10,1148
ags,57056274,-172,-26,9623,31,-13,1278
ags,57056275,-281,-31,9621,55,-11,1410
ags,57056276,-255,-65,9536,73,-12,1523
ags,57056277,-223,-16,9521,63,-4,1658
ags,57056278,-201,-26,9465,43,-2,1797
ags,57056279,-242,-36,9558,20,-21,1956
ags,57056280,-279,-58,9692,16,-30,2097
ags,57056281,-274,-48,9641,42,-22,2214
ags,57056282,-238,-38,9631,73,-17,2306
ags,57056283,-216,60,9623,82,-23,2388
ags,57056284,-213,137,9665,50,-4,2465
ags,57056285,-113,137,9623,7,16,2491
ags,57056286,-106,57,9680,1,34,2506
ags,57056287,-52,52,9687,21,57,2492
ags,57056288,-103,144,9702,50,49,2460
ags,57056289,-84,147,9680,65,19,2408
ags,57056290,-118,149,9704,57,13,2349
ags,57056291,-50,205,9702,27,34,2272
ags,57056292,-91,200,9601,5,35,2189
ags,57056293,-79,193,9704,24,40,2071
ags,57056294,-76,154,9680,44,24,1936
ags,57056295,-128,139,9689,56,-2,1833
ags,57056296,-98,164,9641,56,-17,1739
ags,57056297,-145,210,9682,33,-23,1661
ags,57056298,-150,200,9731,9,-38,1562
ags,57056299,-142,151,9728,9,-14,1444
ags,57056300,-135,108,9665,37,-5,1342
ags,57056301,-130,106,9577,51,-30,1243
ags,57056302,-155,99,9540,44,-52,1186
ags,57056303,-179,137,9631,50,-50,1173
ags,57056304,-159,120,9628,43,-30,1157
ags,57056305,-147,69,9604,33,-27,1131
ags,57056306,-179,55,9616,59,-29,1131
ags,57056307,-213,23,9582,56,-12,1148
ags,57056308,-194,-33,9565,46,0,1191
ags,57056309,-225,18,9609,31,-16,1264
ags,57056310,-189,-4,9611,18,-29,1336
ags,57056311,-198,-62,9609,32,-22,1426
ags,57056312,-252,-75,9589,60,-4,1502
ags,57056313,-218,-14,9577,52,-1,1588
ags,57056314,-245,-11,9567,37,2,1692
ags,57056315,-272,-50,9575,34,6,1773
ags,57056316,-279,-31,9660,36,2,1871
ags,57056317,-242,-6,9611,36,-11,1973
ags,57056318,-255,-9,9638,56,-16,2068
ags,57056319,-223,-18,9648,69,-17,2144
ags,57056320,-233,-21,9775,60,-22,2192
ags,57056321,-172,35,9706,49,-29,2258
ags,57056322,-93,11,9653,39,-11,2318
ags,57056323,-147,18,9738,24,-4,2331
ags,57056324,-118,74,9704,31,-7,2319
ags,57056325,-152,67,9628,42,0,2291
ags,57056326,-111,151,9677,56,15,2272
ags,57056327,-93,154,9648,44,25,2235
ags,57056328,-45,134,9619,20,8,2201
ags,57056329,-91,137,9665,21,26,2138
ags,57056330,-69,142,9643,47,31,2052
ags,57056331,-147,115,9643,74,22,1971
ags,57056332,-194,129,9721,65,5,1891
ags,57056333,-125,142,9648,46,-4,1839
ags,57056334,-218,191,9531,31,-7,1768
ags,57056335,-135,132,9550,25,-10,1670
ags,57056336,-174,101,9558,29,-15,1570
ags,57056337,-118,62,9570,35,-15,1475
ags,57056338,-96,104,9611,39,2,1386
ags,57056339,-98,154,9650,47,-8,1342
ags,57056340,-108,147,9577,32,-21,1305
ags,57056341,-203,120,9543,14,-13,1254
ags,57056342,-108,35,9636,18,-5,1205
ags,57056343,-172,50,9597,46,-18,1163
ags,57056344,-250,35,9604,47,-30,1153
ags,57056345,-260,11,9619,43,-27,1176
ags,57056346,-201,13,9609,31,-24,1215
ags,57056347,-191,11,9619,14,-25,1294
ags,57056348,-262,-67,9692,22,-7,1345
ags,57056349,-247,-50,9633,48,6,1401
ags,57056350,-303,-60,9592,62,-2,1479
ags,57056351,-301,-6,9623,66,-10,1572
ags,57056352,-299,-40,9645,54,-1,1680
ags,57056353,-294,-97,9643,27,-6,1792
ags,57056354,-340,-84,9660,19,-12,1922
ags,57056355,-272,-67,9616,34,-30,2012
ags,57056356,-260,-11,9611,72,-52,2102
ags,57056357,-225,4,9577,73,-40,2176
ags,57056358,-196,13,9579,48,-36,2242
ags,57056359,-145,57,9560,20,-17,2287
ags,57056360,-108,25,9582,17,-11,2317
ags,57056361,-140,16,9599,46,-8,2347
ags,57056362,-118,89,9694,59,-2,2362
ags,57056363,-113,117,9706,61,6,2341
ags,57056364,-147,67,9601,40,11,2298
ags,57056365,-120,84,9616,34,41,2255
ags,57056366,-67,101,9621,37,54,2209
ags,57056367,-25,87,9633,31,39,2138
ags,57056368,-67,132,9665,31,25,2036
ags,57056369,-181,142,9601,46,15,1964
ags,57056370,-142,144,9584,35,3,1897
ags,57056371,-115,215,9633,19,4,1804
ags,57056372,-128,171,9672,13,1,1704
ags,57056373,-123,94,9660,27,-8,1607
ags,57056374,-167,79,9641,58,-15,1493
ags,57056375,-167,94,9726,60,-4,1378
ags,57056376,-140,173,9694,37,-17,1300
ags,57056377,-118,127,9655,38,-20,1230
ags,57056378,-113,122,9719,36,-30,1150
ags,57056379,-152,25,9663,38,-34,1092
ags,57056380,-135,-31,9650,59,-24,1065
ags,57056381,-142,67,9667,66,-7,1089
ags,57056382,-220,35,9653,59,-14,1132
ags,57056383,-262,-33,9645,36,-20,1161
ags,57056384,-238,4,9702,31,-39,1228
ags,57056385,-240,-82,9680,37,-36,1304
ags,57056386,-238,-101,9606,54,-27,1373
ags,57056387,-279,-40,9601,64,-34,1465
ags,57056388,-296,-67,9543,63,-17,1584
ags,57056389,-311,-26,9582,35,2,1726
ags,57056390,-233,-1,9621,10,2,1852
ags,57056391,-291,-104,9619,24,-23,1966
ags,57056392,-225,-62,9599,48,-24,2055
ags,57056393,-198,-4,9597,76,-29,2145
ags,57056394,-167,25,9558,70,-34,2233
ags,57056395,-140,40,9636,40,-6,2318
ags,57056396,-113,28,9614,30,0,2381
ags,57056397,-159,16,9599,40,11,2409
ags,57056398,-115,45,9599,56,12,2405
ags,57056399,-76,101,9616,68,19,2409
ags,57056400,-57,144,9672,61,2,2410
ags,57056401,-98,156,9601,31,19,2390
ags,57056402,-89,171,9587,14,28,2309
ags,57056403,-72,117,9650,26,44,2214
ags,57056404,-106,125,9645,33,39,2146
ags,57056405,-125,193,9665,40,38,2064
ags,57056406,-172,215,9726,40,32,1952
ags,57056407,-189,217,9633,28,25,1861
ags,57056408,-118,244,9702,34,9,1758
ags,57056409,-130,193,9733,31,-20,1621
ags,57056410,-93,208,9689,41,-26,1479
ags,57056411,-93,200,9623,50,-30,1387
ags,57056412,-128,161,9645,39,-28,1297
ags,57056413,-176,139,9653,30,-43,1216
ags,57056414,-179,147,9633,21,-50,1139
ags,57056415,-84,104,9670,26,-47,1078
ags,57056416,-128,96,9706,52,-38,1047
ags,57056417,-186,33,9638,59,-14,1034
ags,57056418,-189,-9,9726,48,-5,1052
ags,57056419,-216,33,9621,42,-6,1096
ags,57056420,-289,-4,9623,26,-14,1149
ags,57056421,-279,-60,9570,37,-27,1210
ags,57056422,-238,-65,9645,56,-28,1287
ags,57056423,-284,-53,9619,65,-23,1392
ags,57056424,-313,-92,9484,46,-22,1528
ags,57056425,-281,-92,9550,39,-32,1684
ags,57056426,-306,-16,9609,34,-31,1836
ags,57056427,-240,-45,9628,35,-21,1947
ags,57056428,-238,-79,9653,48,-17,2057
ags,57056429,-255,-23,9633,63,-36,2158
ags,57056430,-284,-4,9684,67,-42,2226
ags,57056431,-179,52,9577,59,-27,2307
ags,57056432,-133,52,9579,31,-8,2381
ags,57056433,-123,57,9592,13,-2,2409
ags,57056434,-123,11,9638,43,11,2429
ags,57056435,-57,21,9643,66,22,2460
ags,57056436,-20,159,9667,74,21,2464
ags,57056437,-106,171,9684,54,20,2437
ags,57056438,-76,161,9655,31,33,2371
ags,57056439,-74,112,9628,17,48,2291
ags,57056440,-103,169,9660,36,37,2207
ags,57056441,-135,132,9658,55,35,2098
ags,57056442,-172,183,9694,47,25,1988
ags,57056443,-211,220,9623,43,15,1902
ags,57056444,-140,212,9575,40,9,1807
ags,57056445,-133,191,9606,35,18,1695
ags,57056446,-125,156,9660,34,-10,1559
ags,57056447,-93,122,9631,34,-24,1440
ags,57056448,-108,129,9604,55,-37,1331
ags,57056449,-174,164,9692,71,-50,1250
ags,57056450,-137,198,9648,42,-35,1175
ags,57056451,-164,125,9728,31,-30,1104
ags,57056452,-147,16,9631,45,-36,1057
ags,57056453,-152,50,9609,64,-30,1034
ags,57056454,-238,77,9631,63,-27,1031
ags,57056455,-213,69,9545,47,-28,1059
ags,57056456,-235,4,9521,43,-26,1133
ags,57056457,-257,-6,9584,36,-39,1216
ags,57056458,-235,-58,9589,31,-26,1286
ags,57056459,-247,-58,9555,47,-17,1370
ags,57056460,-350,-72,9645,50,-11,1471
ags,57056461,-350,-48,9582,56,-12,1580
ags,57056462,-364,-79,9558,47,-17,1718
ags,57056463,-294,-36,9526,27,-28,1869
ags,57056464,-245,-38,9648,34,-34,1993
ags,57056465,-184,-60,9702,57,-44,2111
ags,57056466,-252,-21,9721,65,-40,2191
ags,57056467,-186,-4,9567,59,-19,2263
ags,57056468,-115,21,9504,40,-14,2336
ags,57056469,-145,13,9589,18,4,2400
ags,57056470,-120,38,9562,26,18,2426
ags,57056471,-76,50,9648,60,30,2436
ags,57056472,-118,67,9609,82,28,2438
ags,57056473,-113,87,9555,76,20,2436
ags,57056474,-54,154,9577,36,18,2397
ags,57056475,-81,137,9641,2,20,2328
ags,57056476,-86,171,9611,-4,25,2234
ags,57056477,-52,151,9592,34,24,2145
ags,57056478,-108,159,9621,57,4,2064
ags,57056479,-157,217,9619,49,-2,1953
ags,57056480,-98,237,9636,41,-1,1851
ags,57056481,-89,256,9643,37,1,1716
ags,57056482,-103,147,9628,34,-20,1594
ags,57056483,-76,176,9719,29,-17,1481
ags,57056484,-103,159,9738,40,-25,1371
ags,57056485,-76,106,9750,42,-33,1269
ags,57056486,-118,225,9753,38,-34,1183
ags,57056487,-93,193,9675,26,-27,1121
ags,57056488,-111,117,9692,14,-30,1089
ags,57056489,-135,89,9572,29,-26,1049
ags,57056490,-179,11,9575,37,-17,1022
ags,57056491,-186,21,9623,31,-28,1049
